label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
Circle,0.7243491577335376,0.17304747320061256,0.7197549770290965,0.16845329249617153,0.7243491577335376,0.1638591117917305,1.0,0.35222052067381315,0.4410413476263397,0.8652373660030627,0.0,0.5405819295558956,0.09494640122511493,0.15007656967840735,0.38897396630934183,0.0,0.5084226646248087,0.013782542113323188,0.549770290964778,0.021439509954058213
Circle,0.5505050505050505,0.08585858585858586,0.5252525252525253,0.08585858585858586,0.5959595959595959,0.09090909090909091,0.8333333333333334,0.4494949494949495,0.5505050505050505,1.0,0.06060606060606061,0.7929292929292929,0.0,0.26262626262626265,0.25252525252525254,0.0,0.4090909090909091,0.005050505050505051,0.45454545454545453,0.005050505050505051
Circle,0.4527131782945738,0.017571059431524552,0.47751937984496134,0.0,0.6940568475452199,0.031007751937984485,1.0,0.48578811369509023,0.5829457364341087,0.9772609819121446,0.022222222222222456,0.7571059431524547,0.0,0.3602067183462533,0.2785529715762275,0.2268733850129199,0.36072351421188625,0.2315245478036176,0.4015503875968994,0.2315245478036176
Circle,0.7555555555555555,0.014814814814814815,0.7407407407407407,0.0,0.8148148148148148,0.01975308641975312,1.0,0.25925925925925924,0.7407407407407407,0.725925925925926,0.14074074074074075,0.7012345679012343,0.0,0.2814814814814815,0.3679012345679018,0.03703703703703693,0.6518518518518519,0.03950617283950624,0.6962962962962963,0.05925925925925926
Circle,0.5182250396196513,0.12836767036450084,0.49049128367670336,0.12123613312202856,0.477812995245642,0.12123613312202856,0.8961965134706815,0.18541996830427898,1.0,0.6267828843106185,0.29477020602218656,0.7876386687797149,0.0,0.3399366085578445,0.31299524564183867,0.038034865293185297,0.5562599049128366,0.0,0.5966719492868462,0.0
Circle,0.7493036211699164,0.008356545961002784,0.7242339832869081,0.0,0.7669452181986999,0.0018570102135561082,1.0,0.2172701949860724,0.7650882079851442,0.7985143918291548,0.04642525533890473,0.7771587743732592,0.0,0.3259052924791086,0.3918291550603525,0.127205199628598,0.539461467038069,0.15784586815227478,0.5487465181058496,0.1587743732590529
Circle,0.618925831202046,0.06308610400682015,0.618925831202046,0.06308610400682015,0.6035805626598465,0.06308610400682015,0.874680306905371,0.13725490196078446,1.0,0.7391304347826085,0.329070758738278,0.9147485080988915,0.0,0.43648763853367395,0.3052003410059675,0.041773231031543026,0.5907928388746801,0.0,0.6572890025575447,0.009377664109121955
Circle,0.6410958904109588,0.010045662100456671,0.6328767123287671,0.002739726027397338,0.7287671232876708,0.0,1.0,0.29771689497716897,0.7662100456620999,0.8401826484018264,0.14063926940639246,0.8118721461187213,0.0,0.34977168949771675,0.32420091324200967,0.05388127853881267,0.6264840182648397,0.010045662100456671,0.6657534246575342,0.010045662100456671
Circle,0.6934235976789165,0.0,0.6934235976789165,0.0,0.7069632495164406,0.0,0.9777562862669239,0.1856866537717605,0.9584139264990322,0.8723404255319153,0.2601547388781424,1.0,0.0,0.5048355899419726,0.24081237911025163,0.12282398452611197,0.5309477756286267,0.043520309477756286,0.5976789168278527,0.043520309477756286
Circle,0.6765957446808509,0.11489361702127658,0.6560283687943265,0.11489361702127658,0.731205673758865,0.11773049645390078,1.0,0.5021276595744681,0.4269503546099292,0.9056737588652483,0.0,0.5439716312056737,0.21489361702127668,0.1106382978723403,0.5347517730496453,0.0,0.6177304964539005,0.012765957446808508,0.6382978723404255,0.025531914893617016
Circle,0.4651162790697677,0.06104651162790697,0.4651162790697677,0.052325581395348826,0.5300387596899229,0.03488372093023255,1.0,0.2674418604651164,0.8653100775193803,0.9031007751937982,0.24321705426356607,0.9118217054263563,0.0,0.3226744186046506,0.3255813953488375,0.007751937984496095,0.5794573643410853,0.0,0.6220930232558142,0.0
Circle,0.7124183006535948,0.0043572984749455645,0.6993464052287581,0.0,0.7494553376906319,0.0021786492374728287,1.0,0.3246187363834423,0.6928104575163399,0.8779956427015253,0.0,0.7755991285403049,0.0,0.25272331154684097,0.42919389978213557,0.006535947712418301,0.6056644880174293,0.03703703703703707,0.6405228758169934,0.03703703703703707
Circle,0.6623376623376626,0.05194805194805195,0.6623376623376626,0.045454545454545456,0.7063492063492065,0.045454545454545456,0.9480519480519483,0.3268398268398267,0.7287157287157293,1.0,0.08658008658008665,0.8787878787878787,0.0,0.2965367965367968,0.3953823953823957,0.013708513708513729,0.6197691197691201,0.0,0.642857142857143,0.0
Circle,0.6174496644295302,0.0,0.6174496644295302,0.0,0.7919463087248322,0.0738255033557047,1.0,0.5100671140939598,0.48769574944071603,0.9149888143176732,0.0,0.7046979865771814,0.06040268456375839,0.2348993288590604,0.4295302013422815,0.03355704697986577,0.5928411633109623,0.05816554809843394,0.610738255033557,0.06040268456375839
Circle,0.65625,0.0,0.65,0.0,0.65,0.0,1.0,0.13125,0.9083333333333332,0.7541666666666664,0.15416666666666715,0.8375,0.0,0.33125,0.42083333333333284,0.01875,0.6645833333333335,0.0,0.69375,0.0
Circle,0.7603686635944702,0.049923195084485464,0.7396313364055301,0.049923195084485464,0.7457757296466978,0.049923195084485464,1.0,0.19047619047619063,0.9101382488479266,0.7726574500768053,0.1559139784946236,0.8371735791090632,0.0,0.33563748079877115,0.3778801843317975,0.013824884792626732,0.685099846390169,0.0,0.7534562211981569,0.008448540706605268
Circle,0.7224999999999999,0.0075000000000000015,0.7125000000000001,0.0,0.7424999999999997,0.00999999999999986,1.0,0.37500000000000006,0.6675000000000001,0.9850000000000004,0.0,0.7725000000000003,0.01749999999999986,0.25500000000000006,0.4849999999999994,0.03500000000000015,0.6949999999999998,0.030000000000000006,0.7,0.022500000000000003
Circle,0.5560975609756099,0.0,0.5414634146341465,0.0,0.6284552845528459,0.008130081300813033,0.9975609756097562,0.2585365853658536,0.9528455284552849,0.8447154471544719,0.24878048780487813,1.0,0.0,0.5463414634146344,0.24065040650406488,0.1528455284552848,0.5333333333333337,0.043902439024390255,0.5926829268292685,0.043902439024390255
Circle,0.5847255369928401,0.01431980906921241,0.5704057279236278,0.01431980906921241,0.6332537788385044,0.007159904534606205,1.0,0.22195704057279234,0.7509944311853625,0.88703261734288,0.05409705648369164,0.7573587907716784,0.0,0.24343675417661115,0.4112967382657116,0.010342084327764609,0.5759745425616547,0.0,0.6062052505966588,0.0
