label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19
Circle,0.6809124278972206,0.07472469847928682,0.6754063974829574,0.07472469847928682,0.6709491347666491,0.07472469847928682,0.6709491347666491,0.07472469847928682,0.6617724174095435,0.07472469847928682,0.6484006292606186,0.07472469847928682,0.6861562663869953,0.07472469847928682,0.8156790770844256,0.10802307288935495,0.9562139486103826,0.2139486103828002,1.0,0.41295228106974285,0.8096486628211854,0.6415836392239117,0.3778185631882542,0.7606187729417933,0.06948085998951217,0.666229680125852,0.0,0.42920818038804404,0.17724174095437853,0.20398531725222874,0.4069218668065023,0.0736759307813319,0.5555846879916095,0.01966439433665442,0.6258521237545884,0.0010487676979548618,0.6504981646565284,0.0,0.6510225485055059,0.0
Circle,0.6209997355197038,0.03015075376884422,0.619941814334832,0.03015075376884422,0.6109494842634223,0.03015075376884422,0.607775720708807,0.03015075376884422,0.5966675482676539,0.03015075376884422,0.5860883364189368,0.03015075376884422,0.654588733139381,0.03147315524993385,0.8346998148637926,0.062152869611214016,0.9735519703782066,0.1840782861676806,1.0,0.44750066120074056,0.76461253636604,0.7209732874900822,0.3208145993123508,0.8127479502777041,0.03834964295159991,0.685797408093097,0.0,0.43374768579740786,0.16397778365511778,0.20576567045755076,0.3607511240412592,0.07987304945781523,0.49008198889182764,0.024596667548267566,0.5493255752446443,0.007140967997884147,0.569690558053425,0.0,0.5807987304945781,0.0
Circle,0.345309381237525,0.007584830339321356,0.33772455089820363,0.0,0.3225548902195609,0.0,0.3225548902195609,0.0,0.31696606786427134,0.0,0.30738522954091824,0.0,0.37245508982035924,0.008383233532934154,0.7848303393213575,0.10978043912175657,1.0,0.7189620758483032,0.3497005988023958,0.9489021956087825,0.0,0.6015968063872255,0.2423153692614772,0.2822355289421158,0.4778443113772454,0.1544910179640717,0.5704590818363273,0.12215568862275449,0.5880239520958084,0.11377245508982034,0.5956087824351297,0.11377245508982034,0.5956087824351297,0.11377245508982034,0.5956087824351297,0.11377245508982034,0.5880239520958084,0.11377245508982034,0.5880239520958084,0.11377245508982034
Circle,0.841736694677871,0.2560224089635854,0.841736694677871,0.2560224089635854,0.841736694677871,0.2560224089635854,0.841736694677871,0.2560224089635854,0.841736694677871,0.2560224089635854,0.841736694677871,0.2560224089635854,0.8809523809523807,0.2585434173669467,0.9655462184873951,0.2955182072829132,1.0,0.4655462184873948,0.819887955182073,0.7282913165266105,0.3932773109243695,0.826610644257703,0.06918767507002815,0.6605042016806721,0.0,0.35854341736694695,0.18431372549019615,0.10784313725490191,0.4291316526610646,0.0,0.5960784313725488,0.01680672268907565,0.680952380952381,0.07535014005602242,0.7123249299719887,0.1257703081232493,0.7322128851540616,0.1464985994397759,0.74593837535014,0.1495798319327731
Circle,0.946328437917223,0.28891855807743655,0.946328437917223,0.28891855807743655,0.9425901201602138,0.28891855807743655,0.9412550066755675,0.28891855807743655,0.9436582109479306,0.28891855807743655,0.9735647530040054,0.30253671562082773,1.0,0.4117489986648864,0.9022696929238987,0.703070761014686,0.594125500667557,0.919626168224299,0.24485981308411248,0.9257676902536717,0.042189586114819946,0.728437917222964,0.0,0.4606141522029375,0.14339118825100122,0.21708945260347148,0.3487316421895859,0.06515353805073443,0.5591455273698261,0.0032042723631508867,0.7425901201602138,0.0,0.8467289719626168,0.02857142857142852,0.8881174899866487,0.06461949265687572,0.9038718291054741,0.08918558077436575,0.9158878504672898,0.09105473965287049
Circle,0.9468085106382979,0.2765957446808511,0.9468085106382979,0.2765957446808511,0.9468085106382979,0.2765957446808511,0.9468085106382979,0.2765957446808511,0.9468085106382979,0.2765957446808511,0.9468085106382979,0.2765957446808511,0.9574468085106383,0.28191489361702127,1.0,0.34574468085106386,1.0,0.5372340425531915,0.7925531914893617,0.776595744680851,0.40425531914893614,0.8297872340425532,0.0797872340425532,0.6436170212765957,0.0,0.34574468085106386,0.16489361702127658,0.10106382978723404,0.39893617021276595,0.0,0.6117021276595744,0.015957446808510637,0.7340425531914894,0.07446808510638298,0.7819148936170213,0.11702127659574468,0.8085106382978723,0.1276595744680851,0.8138297872340425,0.13297872340425532
Circle,0.9249999999999999,0.19195402298850578,0.9249999999999999,0.19195402298850578,0.9249999999999999,0.19195402298850578,0.9249999999999999,0.19195402298850578,0.9249999999999999,0.19195402298850578,0.9448275862068966,0.19540229885057467,1.0,0.29770114942528725,0.9847701149425288,0.5695402298850574,0.7020114942528737,0.8014367816091954,0.23850574712643674,0.799712643678161,0.0,0.5304597701149428,0.051724137931034246,0.20660919540229913,0.2954022988505744,0.024712643678161,0.5936781609195398,0.0,0.8057471264367814,0.08160919540229876,0.9129310344827585,0.24367816091954017,0.9545977011494252,0.4206896551724138,0.9632183908045976,0.5408045977011494,0.9632183908045976,0.5781609195402299,0.9632183908045976,0.5795977011494253
Circle,0.9876179245283019,0.3637971698113207,0.9796580188679245,0.3581957547169811,0.9660966981132074,0.3581957547169811,0.9554834905660379,0.3581957547169811,0.9690448113207546,0.36202830188679236,1.0,0.4262971698113206,0.9575471698113208,0.6356132075471699,0.6114386792452833,0.8201650943396228,0.19369103773584898,0.8018867924528301,0.0,0.5622051886792452,0.06308962264150932,0.28095518867924546,0.2965801886792454,0.0784198113207547,0.5663325471698114,0.0,0.7452830188679244,0.04097877358490555,0.8390330188679245,0.11438679245283008,0.8717570754716981,0.17305424528301883,0.8853183962264148,0.20400943396226404,0.8979952830188679,0.21816037735849053,0.9035966981132075,0.21816037735849053,0.9035966981132075,0.22376179245283015
Circle,0.8878435256251547,0.14830403565238912,0.8878435256251547,0.14830403565238912,0.883139390938351,0.14830403565238912,0.883139390938351,0.14830403565238912,0.887595939589007,0.14830403565238912,0.935132458529339,0.16489230007427577,1.0,0.24114879920772453,0.9727655360237683,0.4211438474870013,0.7125526120326814,0.578360980440703,0.34934389700420915,0.6051002723446396,0.09309234959148319,0.48105966823471147,0.0,0.2896756622926467,0.12305025996533775,0.10373854914582815,0.39069076504085143,0.0,0.6362961128992323,0.005446892795246234,0.775934637286457,0.057192374350086665,0.834612527853429,0.09977717256746707,0.851448378311463,0.11537509284476347,0.8625897499381034,0.11537509284476347,0.8737311215647436,0.11537509284476347
Circle,1.0,0.2419618528610354,0.9948228882833787,0.2419618528610354,0.9948228882833787,0.2419618528610354,0.9948228882833787,0.26021798365122617,0.972207084468665,0.3305177111716621,0.8893732970027249,0.44686648501362386,0.6678474114441418,0.5863760217983651,0.36021798365122626,0.6588555858310627,0.1177111716621253,0.6158038147138964,0.0,0.4673024523160762,0.035422343324250656,0.27820163487738414,0.21144414168937356,0.11226158038147119,0.4485013623978201,0.018256130790190665,0.6634877384196188,0.0,0.8299727520435967,0.06920980926430509,0.9237057220708449,0.16893732970027256,0.9645776566757492,0.2512261580381471,0.9741144414168937,0.2948228882833787,0.9741144414168937,0.3040871934604904,0.9741144414168937,0.2989100817438692
Circle,0.920820279122757,0.24522927940757622,0.9134149814867559,0.23981771575049846,0.9099971518086014,0.23981771575049846,0.9040159498718313,0.23981771575049846,0.899174024494446,0.23981771575049846,0.9273711193392196,0.2589005981201936,1.0,0.3867843919111363,0.9908857875249214,0.5844488749643976,0.7963543150099686,0.7456565081173454,0.4417544859014528,0.7974935915693533,0.14525776132156107,0.6986613500427228,0.0,0.4944460267729993,0.01908288236969517,0.2660210766163488,0.1828538877812587,0.08459128453432095,0.416690401594987,0.0,0.6305895756194816,0.004841925377385344,0.7598974651096552,0.05354599829108514,0.8100256337225858,0.09655368840786097,0.8268299629735119,0.11335801765878664,0.8342352606095129,0.1153517516377101
Circle,0.7857715966836051,0.14067932602300073,0.7857715966836051,0.14067932602300073,0.7857715966836051,0.14067932602300073,0.7857715966836051,0.14067932602300073,0.796202193099759,0.14067932602300073,0.8769724525274134,0.1642150307568869,0.9796737095480073,0.26932334848890077,1.0,0.4514576089863598,0.8360524204332708,0.6269055897298741,0.5250066862797537,0.7066060443968973,0.21048408665418564,0.662476598020861,0.03022198448783096,0.49585450655255403,0.0,0.2888472853704197,0.13078363198716228,0.11420165819737889,0.3340465365070871,0.016849424979941203,0.5573682802888473,0.0,0.7165017384327358,0.026210216635464047,0.7932602300080234,0.050013372559507864,0.8111794597485957,0.0623161273067664,0.8111794597485957,0.06445573682802883
